vn_id,staff_id,position_id,note
28093,20002,6,"Backgrounds, CG and sprite coloring"
28116,18309,2,
28116,18309,6,"Planning, draft"
28116,5015,2,
28116,18307,5,
28116,18307,1,
28116,18307,6,Coloring
117,16440,2,
117,4549,3,
117,3988,1,
117,16007,7,"OP ""Run for Tomorrow"""
192,1785,3,
192,4325,6,Programmer
192,719,7,"OP ""Mizuiro"", Insert song ""Gomenne..."", ED ""Smile"""
192,2754,1,
192,2878,6,Script
192,1055,1,
192,11525,6,Special thanks
192,11490,3,
192,13738,6,Special thanks
192,13736,1,
192,15087,2,
192,1988,1,
192,1014,2,Hiyori's Route
192,1014,3,Lyrics
192,1014,4,
192,13739,6,Producer
192,1788,7,"Ame yadori From ""mizuiro minna no uta 3"""
194,3126,3,
194,2631,7,"OP ""Orange Pocket"", ED ""Haruoto"""
194,4141,2,
194,4139,2,
194,3125,2,
194,1057,1,
194,4156,3,
254,16784,6,Producer (PS2)
254,16779,6,Special thanks (PS2)
254,3418,1,
254,3126,3,"BGM, OP, Insert song, ED"
254,3910,1,
254,4141,2,
254,4139,2,
254,1008,6,Special thanks (PS2)
254,3125,2,
254,3125,6,Lyrics
254,19769,6,Programming (PS2)
254,694,7,"OP ""Girls Life"", Insert song ""Sora to Ame to Niji to"""
254,4164,6,OP movie (PS2)
254,3815,2,
254,4156,3,BGM
254,1556,7,"ED ""Todokimasu You ni"""
376,3462,3,OP
376,3428,1,
376,3405,2,
376,1093,3,
376,694,7,"OP ""Ai wa Shizuka na Yume ni Furu"""
376,963,7,"ED ""Labyrinth"""
376,3461,3,ED
766,1854,5,
766,1981,3,
766,1981,7,"OP ""shining days♪"", EDs ""walk along"" and ""Tomorrow's color"""
766,1853,3,
766,1855,2,
778,5618,1,
778,4460,2,
778,5629,2,
778,4364,2,
860,13468,4,
860,17782,3,"OP ""Eternal Love ~Hikari no Tenshi yori~"""
860,14355,7,"OP ""Eternal Love ~Hikari no Tenshi yori~"" and ED ""Tenshi-tachi no Kyuusoku"""
860,20685,5,
1040,105,7,"OP ""Gerbera ~Kibou no Hana~"" and ED ""Futari Yurari"""
1040,5128,2,
1040,97,3,
1040,5249,2,
1040,5249,6,"Planning, draft and supervision"
1060,3142,5,
1060,3142,1,
1060,17868,6,Graphics
1060,17871,6,Producer
1060,17870,6,Movie
1060,17866,6,Graphics
1060,378,2,
1060,378,4,Assistant director
1060,378,6,Scripting
1060,1093,3,
1060,1093,7,"OP ""Vampire"", ED ""Sakurachiru"""
1060,17865,6,Graphics
1060,9616,6,Program
1060,17864,6,Graphics
1060,17867,6,Graphics
1060,407,4,
1060,407,6,"Original concept, planning, storyboards, system graphic, graphics"
1060,14391,6,Graphics
1060,17869,6,Graphics
1060,14392,6,Graphics
1095,1258,1,
1095,1264,3,
1095,1239,2,
1234,11252,3,BGM
1234,2193,3,"OP, ED"
1234,3522,5,
1234,2750,2,
1234,6077,4,
1432,1078,6,OP movie
1432,4324,1,
1432,3399,2,
1432,185,7,"OP ""Hai deru Monotachi"", ED ""Yuuyake no Canvas"""
1604,3123,2,
1604,3354,5,
1604,3354,1,
1650,5596,2,
1650,5596,6,Plan arrangement
1650,2486,2,
1650,3613,2,
1650,1746,7,"OP ""Ocha ni Omajinai"""
1650,2876,1,
1684,12158,1,
1684,4746,2,
1840,6398,1,
1840,9551,2,
1886,6607,3,
1900,7676,1,
1900,7675,6,Script
1900,10327,2,
1900,10327,6,Planning
1900,1870,3,
1912,9711,2,
1912,9711,3,
1912,9711,1,
1959,1432,3,BGM
1959,7998,1,
2023,5011,3,"Arrangement of PSP Edition ED ""Amaranthine [English ver.]"""
2023,2728,3,"Also lyrics of OP ""Lies, Truth, and Our Destiny"""
2023,4919,2,
2023,165,7,"OP ""Lies, Truth, and Our Destiny"""
2023,388,7,"PSP Edition ED ""Amaranthine [English ver.]"""
2023,1008,4,PS Vita version development director
2023,11721,2,
2023,4915,2,Main scenario
2023,5007,3,BGM
2023,3839,2,One Part
2023,5013,3,"PSP Edition ED ""Amaranthine [English ver.]"""
2023,276,5,
2023,276,1,
2132,18854,1,
2226,105,7,"OP ""Koi wa ∞ Majikku!"""
2226,3809,3,
2226,5705,2,
2226,2486,2,
2226,4799,2,
2226,3808,2,
2226,4459,2,
2226,2954,1,
2226,6957,2,
2226,185,7,"OP ""Koi wa ∞ Majikku!"", insert songs ""Freedom"", ""Jumper"", EDs ""Suzu no Naru Basho"", ""Koi no Kigou"", ""Hikari, Mizu Oto"""
2226,6961,2,
2226,4138,2,
2505,14815,1,
2505,2487,2,
2505,2442,4,
2717,1085,7,"OP ""Ichaicha Princess!"""
2717,5840,2,
2717,5840,6,Planning
2717,4165,6,OP movie
2717,3919,1,
2717,3919,6,Planning & Ero Producer
2717,4819,3,
2717,6087,6,H-scene videos
2717,65,7,"OP ""Ichaicha Princess!"", ED ""Koi to Kimi dake o Kanjite"""
2717,5496,1,SD
2717,3037,6,Producer
2952,6933,2,
2952,5065,1,
2952,9112,3,
3036,2171,3,
3036,8673,1,
3054,2212,2,
3054,2213,3,
3054,20154,1,
3079,13470,6,Debug
3079,13592,6,Colouring
3079,2044,2,
3079,2044,6,"Insert song, ED lyrics"
3079,2767,3,OP arrangement
3079,13474,6,DTP design
3079,13586,6,"Colouring, BG"
3079,1078,6,OP movie
3079,14620,2,Converted Edition additional content
3079,13588,6,Progress management
3079,13479,6,Programming
3079,5369,2,Assistant writer
3079,429,5,A-chan and Kanata's designs
3079,429,1,
3079,386,6,Music supervision
3079,13482,6,PR
3079,983,2,Assistant writer
3079,983,6,"Planning, scenario supervision, OP lyrics"
3079,834,7,"OP ""One's Future"", insert song ""Hoshi Mamoru Uta"""
3079,430,5,
3079,430,1,
3079,430,6,Colouring
3079,9153,6,Executive producer
3079,64,7,"ED ""Hoshikuzu"""
3268,5015,2,
3268,8638,2,
3268,7232,6,"Project, Original Draft"
3268,8637,1,
3313,4392,1,
3313,1766,2,
3313,1766,4,
3521,5596,2,
3521,5596,3,
3521,5596,4,
3521,5596,6,Planning
3521,8570,3,
3521,8570,6,Program
3521,8568,1,
3666,1666,1,
3889,9094,1,
3889,10271,2,
4181,457,2,
4395,719,7,"First OP ""Kienai Hikoukigumo"""
4395,11519,2,
4395,6428,3,"First, Second OP composition, arrangement"
4395,1746,7,"Second OP ""love recipe"""
4395,2745,1,
4395,8929,3,"First, Second OP lyrics"
4680,2550,5,
4680,2550,1,
4837,7449,7,"OP ""Story"""
4837,7449,6,OP lyrics
4837,7451,3,"BGM, ED"
4837,4324,1,
4837,5197,2,
4837,7450,7,"ED ""Flying! Flying!"""
5501,6130,6,Movie
5501,1877,3,SE
5501,2962,2,
5501,1981,7,"OP ""Burst!"""
5501,3427,1,SD
5501,8558,2,Assistant writer
5501,7158,3,OP
5501,7155,3,OP
5501,6228,6,Executive producer
5501,8559,2,Assistant writer
5545,6454,3,BGM
5545,4475,7,"OP ""Hanachou Kaede Tsuki"""
5545,2746,7,"OP ""Cherish!"""
5545,2193,3,"BGM, OP songs"
5545,7352,2,
5545,7352,5,
5741,3122,1,
5741,14800,3,
5874,7828,1,
5874,9835,1,Graphic
5874,13062,1,Graphic
5874,7826,2,
5874,7826,6,Program
5874,13057,1,Graphic
5874,13061,1,Graphic
5874,2164,3,
5874,7827,2,Scenario assistance
5990,17145,2,
5990,11287,3,
5990,17351,5,
6045,9448,1,Assistant
6045,2120,3,
6045,16534,3,Theme song
6045,13983,6,Coloring
6045,9450,2,
6045,9450,6,Cooperation
6045,13380,4,
6045,13380,6,"Original concept, supervision, PR"
6045,13382,2,
6045,13382,6,Lyrics
6092,9218,3,
6092,2079,1,
6092,20056,4,
6111,2639,1,
6111,6677,2,
6111,4684,1,
6111,6115,2,
6111,5073,2,
6176,7673,3,
6176,7674,2,
6176,7677,1,
6253,9022,1,
6253,15150,2,
6750,105,7,"OP ""Michite wa Saku Hana no Youni"", ED "" Ano Ni, Anata to"""
6750,5128,2,
6750,97,3,
6750,5248,1,
6750,5592,6,Movie
6750,1056,1,
6750,456,5,Hijiri and Shino
6750,456,1,
6750,5249,2,
6750,5249,4,
6750,5249,6,"Planning, Supervision and Production"
7369,1948,2,
7369,3708,1,
7988,7674,2,
7988,7677,1,
7988,7671,3,
8468,3331,1,
8663,14379,4,
8663,6312,3,
8663,11241,5,
8663,11241,1,
8663,19748,1,Assistant
8663,6313,3,
8663,19745,2,
8663,19749,1,Assistant
8663,6314,3,
8663,19746,1,Assistant
8663,19747,1,Assistant
9427,10159,1,
9427,10155,2,
9427,10155,4,
9427,10155,1,
9871,4453,2,
9871,4579,1,
9889,14584,5,
9889,759,3,
9889,14568,2,
9889,13825,2,
9889,14582,4,
9889,11836,2,
9889,14583,2,
9889,2058,4,Scenario director
9995,6255,2,
9995,3793,1,
9995,2242,3,
9995,189,7,"ED ""Ashita e no Michi"""
9995,5894,7,"OP ""Pocket Koi!"""
9995,5894,6,Lyrics
9995,1245,7,"ED ""Ashita e no Michi"""
9995,4152,3,
9995,6256,2,Assistant writer
9995,461,7,"ED ""Ashita e no Michi"""
9995,4850,1,SD
9995,1992,7,"ED ""Ashita e no Michi"""
10173,8375,2,
10173,8375,1,
10210,13724,3,BGM
10210,3938,6,Special thanks
10210,5935,5,
10210,5935,1,
10210,7513,2,
10210,7513,4,
10243,8861,2,
10623,5418,2,
10623,5699,2,
10623,3394,5,
10623,3394,1,
10623,6070,2,
10623,9705,1,"Colouring, CG assistance"
10623,4695,7,"OP ""Love☆Rocket Kyuu Sekkin!!"""
10623,674,7,"OP ""Love☆Rocket Kyuu Sekkin!!"""
10670,4119,1,
10670,5195,1,Assistant artist
10670,4336,1,
10670,4356,1,Sorabane Amyi
10973,2737,7,"ED ""Guiding Star"""
10973,6170,1,
10973,1332,3,
10973,2447,2,
10973,2745,1,
10973,3403,4,
11066,7891,2,
11066,1197,2,
11066,1197,5,
11066,1197,1,
11113,16742,1,
12574,7296,2,
12574,7296,4,
12574,7296,6,"Planning, script"
12574,15187,1,
12815,12301,3,
12815,6975,2,
12815,9013,1,
12876,3809,3,BGM
12876,14063,2,
12876,14593,3,"OP ""Ryuusei twinke*night"""
12876,4580,5,
12876,4580,1,
13008,8652,1,
13008,5015,2,
13008,7232,6,"Project, Original Draft"
13445,17242,2,
13849,427,7,"OP ""Kago no Tori"""
13849,3657,2,
13849,4594,2,
13849,4594,4,
13849,3659,5,
13849,3659,1,
13849,10018,3,ED arrangement
13849,10017,3,ED
13849,10017,7,"ED ""Yuki no Hane"""
13849,10017,6,ED lyrics
13849,3660,3,BGM and OP
13849,3660,6,OP lyrics
13849,2727,4,
14587,9504,1,
14908,18273,3,BGM
14908,18066,2,
14908,1333,3,BGM
14908,18068,1,SD
14908,18068,6,Lead coloring
14908,5911,3,BGM
14908,3940,3,BGM
14908,18245,6,Executive producer
14908,12477,6,OP & ED lyrics
14908,18276,6,Executive producer
14908,14848,6,Line producer
14908,1343,3,BGM
14908,4893,5,
14908,4893,1,
14908,18272,6,Script
14908,18274,3,BGM
14908,4702,2,Main writer; Van and Impey's routes
14908,4702,6,"Overall plot, setting, Lupin's route plot"
14908,10584,3,OP & ED
14908,18271,6,Project management
14908,18065,2,
14908,18069,4,
14908,4208,6,Movie
14908,9729,7,"OP ""floatable"", ED ""Kakan -Love Brought Me Some Eternal Petals-"""
14908,4912,2,
14924,5590,7,"ED ""Kimi no Hakoniwa"""
14924,105,6,Lyrics
14924,5964,1,
14924,5128,6,Script
14924,5588,1,
14924,5965,1,Assistant
14924,97,3,BGM
14924,5908,6,Movie
14924,5592,1,Assistant
14924,5589,2,
14924,5589,6,"Planning, draft, sub script"
14924,5773,6,"Graphic supervision, graphics"
14924,5989,6,Sub script
14924,5249,6,Producer
14924,64,3,OP composition
14924,64,7,"OP ""Hakoniwa Logic"""
15307,13040,3,Royalty-free BGM
15307,6975,2,
15307,6910,1,
16567,4433,2,
16567,2429,1,
16680,292,4,
16680,304,1,Background
16803,4459,2,
17303,1892,1,Using authorized CG library
17345,3663,3,BGM
17345,135,7,"OP ""Fanatic of Night"""
17345,2550,5,
17345,271,7,"OP ""Fanatic of Night"""
17345,3661,6,OP and ED lyrics
17345,146,7,"OP ""Fanatic of Night"""
17345,8479,2,Partial
17345,3662,3,"OP, ED"
17345,103,7,"OP ""Fanatic of Night"""
17345,2020,2,"Plot, Writing, and Supervision"
17345,147,7,"OP ""Fanatic of Night"", ED ""VoiD"""
17345,161,7,"OP ""Fanatic of Night"""
17750,11205,5,
17750,11205,1,
17750,10656,4,
17750,283,7,"OP ""Ai Suru Mono e Sasagu You ni"""
17750,643,7,"OP ""Ai Suru Mono e Sasagu You ni"""
18749,2738,7,"ED ""If"""
18749,2738,6,ED lyrics
18749,687,7,"OP ""Be Confidence"""
18749,4155,3,OP
18749,5923,2,
18749,1078,6,OP movie
18749,3853,3,"ED composition, arrangement"
18749,5826,1,
18749,2604,6,OP lyrics
18749,3854,3,ED arrangement
18749,1235,1,
18749,5830,6,Producer
18749,3849,3,BGM
18749,5619,2,H scenes
19366,11793,5,
19366,11793,1,
19366,244,7,"Theme song ""Iki o Hisomete Sennen no Yume"""
19366,17690,3,Theme song + arrangement
19366,17691,6,Theme song lyrics
19366,11791,2,
19366,11791,4,
19625,3809,3,BGM
19625,11219,1,
19625,2615,2,
20634,17502,3,"Main theme, OP, ED"
20634,17504,7,"Main theme ""Lie to me"""
20634,17504,6,"Main theme, OP, ED lyrics"
20634,17501,5,
20634,17501,1,
20985,15724,1,CG
21103,17150,2,
21103,17150,5,
21103,17150,1,
21116,3809,3,
21116,6883,1,
21116,2615,2,
21120,14257,6,Programming
21120,17403,5,
21120,17403,4,
21120,17403,1,
21120,17403,6,"Concept, production"
21120,14249,6,Editing
21120,17391,6,Programming
21120,13185,3,
21120,13778,3,
21120,17408,2,
21120,17408,4,
21120,17408,6,Production
21120,9968,2,
21120,17407,2,
21120,17405,2,
21899,19299,3,OP arrangement
21899,2905,2,
21899,43,7,"OP ""Wataridori"""
21899,12383,5,
21899,12383,1,
21899,12530,3,"BGM, OP composition, arrangement, lyrics"
21899,19300,3,OP arrangement
21899,19288,6,Movie
22159,3574,2,
22159,3708,1,
22287,20465,3,
22439,6730,5,
22439,6730,1,
22439,4188,4,
22439,9623,2,
22793,3925,2,
22793,10510,2,
22793,3764,1,
22793,3926,2,
22899,19299,3,BGM
22899,5962,7,"OP2 ""THE APPLE IS CAST!"""
22899,20367,2,
22899,20367,6,Script
22899,18884,3,BGM
22899,20369,1,Background
22899,20366,2,
22899,20366,6,Script
22899,5605,6,Graphics assistance
22899,20368,4,
22899,20368,6,"ED movie, PR"
22899,20251,1,Background
22899,6733,7,"ED ""May day+"""
22899,12531,6,"OP1, OP2 movie"
22899,12530,3,"OP1, OP2, BGM"
22899,19300,3,BGM
22899,20365,1,
22899,20365,6,Logo design
22899,12532,6,Web and graphic design
22899,3103,7,"OP1 ""Hi jitsuzaikei joshitachi wa dou surya ii desu ka?"""
22899,20363,6,Planning
22899,20364,1,
23543,2345,3,OP composition
23543,6126,3,OP arrangement
23543,1523,3,Theme song and BGM
23543,3109,7,"ED ""DOF (draw our further)"""
23543,363,7,"OP ""pureness heart"""
23543,3493,5,
23543,3493,1,
23543,5907,6,OP lyrics
23543,3494,2,
24303,16515,1,
24333,1486,1,
24333,5616,1,
24333,1598,2,
24535,7257,1,Backgrounds
24619,687,6,Main theme lyrics
24619,1277,2,
24619,15061,4,
24619,15062,6,"Planning, Special thanks"
24619,5970,6,System management
24619,7334,1,
24619,7334,6,Graphic supervision
24619,17166,6,Special thanks
24619,11250,7,"Main theme ""5-senchi"""
24619,2491,6,Special thanks
24619,18289,6,System script
24619,4425,6,Special thanks
24619,9568,3,Main theme
24619,20907,3,
24670,6048,6,"Planning, Music, Scenario"
24670,12465,1,CG
24670,5464,2,
24969,3490,2,
25471,14197,3,
25471,12301,3,
25471,13040,3,
25471,13004,3,
25471,15324,3,
26599,7257,1,
27096,9454,2,
27096,14658,3,
27096,11265,1,
28033,3809,3,BGM
28185,11543,5,
28185,11543,1,
28185,1766,2,
28185,1766,4,
28185,1766,1,Photography
793,9599,2,
793,9599,6,Planning
793,9604,2,Assistant Writer
793,4827,3,BGM
793,1673,1,
793,7535,1,
793,17996,6,BG
793,9600,2,
793,9600,6,Planning
793,5682,1,BG
793,368,2,Yuuri route and final part of the Jako route
793,368,6,"Planning, BG"
793,1913,7,"ED ""Mirai e no Tobira"", ""Suki da yo"", ""Kimi to Iru kara"""
793,4098,1,
793,4164,6,OP Movie
793,724,7,"OP ""Tobenai Mahoutsukai"""
793,7707,2,Assistant Writer
1017,4553,2,
1017,8856,1,
1101,2757,3,OP
1101,2632,2,
1101,11051,2,
1101,9465,1,
1101,8460,2,
1101,7366,3,
1101,1556,7,"OP ""Renai☆Teacher"""
1106,1022,3,
1106,6064,3,OP
1106,7264,1,
1106,1958,2,
1106,742,7,"OP ""rime"""
1106,742,6,OP lyrics
1160,5675,2,
1160,5678,3,
1160,1948,2,
1160,5674,5,
1160,5674,1,
1160,5676,2,
1160,3021,7,"OP ""Tabegoro☆1/2 Fruits"", insert song ""FLY-ALONE"""
1160,2796,3,Theme song & insert song
1160,5677,2,
1160,2051,3,
1160,5015,2,
1160,5673,5,
1160,5673,1,
1160,1083,2,
1163,719,7,"OP ""Akaneiro"""
1163,13174,3,
1163,1782,3,"OP, ED"
1163,1746,7,"ED ""Yasashii Ima"""
1260,6678,6,Producer
1260,225,1,
1260,8393,1,CG Coloring
1260,8788,4,CG Chief
1260,2968,1,
1260,5887,2,
1260,732,6,UI design
1260,8785,6,Graphic
1260,3008,1,
1260,8414,2,
1260,8414,4,
1270,5130,3,
1270,8235,3,
1270,8510,3,
1270,8393,6,CG coloring
1270,16848,7,"OP ""Mittsu no Mug Cup"", ED ""Aogebatoutoshi"""
1270,8509,6,Music director
1270,8508,1,
1270,2250,1,
1270,4742,6,Music producer
1270,8416,2,Assistant writer
1270,8414,2,
1270,8414,4,
1270,8414,6,Planning
1303,1783,3,"OP, Royalty-free BGM"
1303,1783,6,OP lyrics
1303,3108,7,"OP, ""Daisuki"""
1332,3418,5,
1332,3418,1,
1332,3126,3,
1332,3410,2,
1495,991,1,Taimanin Asagi Gaiden - The nightmare
1495,991,6,Graphic {Taimanin Asagi Gaiden - The nightmare}
1495,4372,1,Virgin boy Shimobe-kun Gaiden
1495,1339,6,"Planning, Original Draft {Taimanin Asagi Gaiden - The nightmare}"
1495,1078,6,Demo movie
1495,995,4,
1495,995,6,Production
1495,1118,6,Original Draft {Taimanin Asagi Gaiden - The nightmare}
1495,1165,6,Production
1495,1159,2,Taimanin Asagi Gaiden - The nightmare
1495,1263,2,Virgin boy Shimobe-kun Gaiden
1495,1263,6,Original Draft {Virgin boy Shimobe-kun Gaiden}
1499,719,7,"ED ""Futari no Mizenkei"""
1499,2849,2,"Prologue, Amou's 1 and 3 chapters, Yuka's 5 and 6 chapters, Hiromi's 1-6 chapters"
1499,2849,6,Scenario supervision
1499,10531,6,Producer
1499,1059,5,
1499,1059,1,
1499,1691,7,"ED ""Kousoku Manbo"""
1499,2860,2,
1499,2925,2,"Amou's 2 and 4 chapters, Yuki's 5 and 6 chapters, Arthur, Mengele and Nelson's 1-6 chapters"
1499,1859,3,
1499,1556,7,"Hiromi ED ""Kimi no Naka no Yuuki"""
1564,4594,2,
1564,1296,1,
1564,1296,6,Planning
1564,1783,3,"Theme song ""LUCKY DOG -Don't lose luck-"" and BGM"
1564,13451,6,Movie
1564,4434,2,
1611,105,7,"OP ""Unison"""
1611,6538,1,
1611,5369,2,
1611,5369,6,OP lyrics
1611,18263,6,Graphics
1611,985,3,
1611,11876,2,
1696,6629,1,
1696,4137,2,
1696,7432,3,
1706,202,7,"OP ""Souten no Kanata"" and ED ""Kanata e no Michi"""
1706,4891,5,
1706,4891,1,
1706,5406,2,
1706,4892,5,
1706,4892,1,
1877,16784,6,Producer (PS1)
1877,16390,6,Executive producer (PS1)
1877,17685,5,
1877,5408,2,
1877,11249,7,"ED ""Kitto, Korekara"""
1902,2372,3,
1902,3185,2,
1902,4753,5,
1902,4753,1,
1923,16414,7,"ED ""Delight in Hands"""
1923,11647,7,"The First Moon OP ""Fenrir"""
1923,2561,5,
1923,6686,1,
1923,6682,2,
1923,6263,3,
1923,6263,7,"OP ""Instinct"""
2227,6821,2,
2227,6821,6,Planning
2227,1677,1,
2519,202,7,OP
2519,3197,5,
2519,3197,1,
2519,1827,3,
2667,16231,5,
2667,16231,1,
2667,16230,3,
2667,15903,2,
2747,1131,7,"ED ""You & I"" (credited as HYPER GIRLS)"
2747,501,7,"ED ""You & I"" (credited as HYPER GIRLS)"
2747,2039,2,
2747,2039,6,Producer
2747,105,7,"OP ""HYPER GIRLS GO! GO!"""
2747,2774,7,"ED ""time has come"""
2747,1405,7,"ED ""You & I"" (credited as HYPER GIRLS)"
2747,1665,2,
2747,2739,5,
2747,2739,1,
2747,7354,1,Assistant artist
2747,14996,2,
2747,8094,6,ED lyrics
2747,1129,7,"ED ""You & I"" (credited as HYPER GIRLS)"
2747,79,7,"ED ""You & I"" (credited as HYPER GIRLS)"
2747,12645,5,
2747,12645,1,
2747,4682,7,"ED ""You & I"" (credited as HYPER GIRLS)"
2932,1043,7,"Yume's Insert Song ""Todokemono"", Kazami School Drama Club OP ""Issho ni DO MY BEST!!"""
2932,349,7,"Minatsu's Insert Song ""Mogi Shoujo wa Koisuru Akumu wo Miru ka"""
2932,800,7,"Nanaka's Insert Song ""Kirakiraboshi wo Ageru"""
2932,2849,2,"Akane and Maya's after stories, ""Akikaze no Ultimate Battle!"""
2932,2066,3,"Composing, Lyrics for yozuca's songs"
2932,3236,2,
2932,600,7,"Anzu's Insert Song ""Hatsukoi SPUR"""
2932,729,7,"Koko's Insert Song ""Ohayou"", Kazami School Drama Club OP ""Issho ni DO MY BEST!!"""
2932,2851,2,
2932,2379,7,"True ED ""Sakura Kaze"""
2932,2920,1,
2932,2061,1,
2932,1782,3,BGM
2932,2919,1,
2932,2065,2,
2932,1235,1,
2932,3050,2,
2932,2377,7,"Ultimate Battle OP ""Love Motion"""
2932,2850,2,
2932,2850,4,
2932,3243,2,
2932,694,7,"After Stories OP ""Koi no ROLLER COASTER"""
2932,2845,5,
2932,2845,1,
2932,2380,3,"Kazami School Drama Club OP, Ultimate Battle OP, Grand ED Composing, Lyrics"
2932,1109,3,"After Stories OP Composing, Lyrics"
2932,1109,7,"True OP ""Graduation from yesterday"", Demo Movie OP ""Da Capo II ~Asaki Yumemishi Kimi to~ Xmas Ver."""
2932,2925,2,
3129,2110,1,
3129,14800,3,
3129,3507,2,
3129,14797,2,
3129,14796,2,
3659,5682,1,"BG, CG, etc."
3659,3269,2,
3659,3269,5,
3659,3269,1,
3847,2877,1,SD
3847,454,7,OP
3847,4324,5,
3847,4324,1,
3847,1883,3,
3847,8178,3,"BGM, OP"
4144,1658,3,
4144,6662,2,
4144,3197,5,
4144,3197,1,
4144,4615,3,
4144,7098,3,
4196,7229,2,
4196,7230,5,
4196,7230,1,
4311,4050,2,
4311,6511,1,
4311,200,7,"Theme song ""Ruri Iro no Kanata"""
4311,14533,3,
4346,4581,1,
4368,7278,2,
4368,14059,3,
4368,19107,1,
4492,4325,2,
4492,3522,5,
4492,3522,1,
4494,5071,5,
4494,5470,2,
4494,5470,4,
4494,1074,7,"OP ""Kodoku na Rainy Day -Remix ver.-"""
4768,2447,2,
4768,14342,1,
4977,9131,1,
4977,5075,3,"BGM arrangement, OP"
4977,4330,7,"OP ""Luna Luna!"""
4977,13671,3,
4977,11161,2,
5005,4937,2,
5005,4927,1,
5317,1658,3,OP
5317,760,7,"OP ""Tsuwa Monogatari"""
5317,7638,2,
5506,172,2,
5529,17251,1,
5529,3179,2,
5593,2171,3,
5593,8694,7,
5713,2624,5,
5713,2624,1,
5713,9941,2,
5713,19778,3,
5713,21244,2,
5713,3815,2,Chisato
5941,3880,1,
5941,3881,2,
5941,5277,2,
6354,2765,3,
6354,2786,1,
6435,4928,1,
6435,3926,2,
6469,4934,1,
6469,1082,2,
6494,5142,1,
6934,19296,2,
6934,15737,6,Package creation
6934,18990,3,
6934,3757,5,
6934,3757,1,
6934,18837,5,
7100,1332,3,
7100,8261,7,"ED ""Kako to Yume"""
7100,8261,6,ED lyrics
7203,13208,6,OP Movie
7203,672,7,"OP ""Ai no Mitsu"""
7203,5344,2,
7203,7389,3,
7203,167,7,"OP ""Ai no Mitsu"""
7203,5415,2,
7203,488,7,"OP ""Ai no Mitsu"""
7303,1598,2,Assistant writer
7303,19889,5,
7303,19889,1,
7303,6663,7,"OP ""Seventh Heaven ~Eiyuu Koushoku Boukentan~"""
7303,3489,2,
7512,8207,1,
7512,20870,1,
7971,105,7,"OP ""Battle Royal"""
7971,3574,2,
7971,10587,3,"BGM, OP"
7971,1598,2,
7971,10470,2,
7971,8098,2,
7971,3869,5,
7971,3869,1,
8188,3573,2,
8188,3980,3,
8188,3538,2,
8188,9006,5,
8188,9006,1,
8188,3703,2,
8188,6800,2,
8326,14438,5,The Devil Came
8326,14438,1,The Devil Came
8326,8640,3,
8597,18091,1,
8709,3746,5,
8709,3746,1,
8773,3640,3,
9071,3063,7,"Theme song ""Jester"""
9071,14769,2,
9071,3651,5,
9071,14773,2,
9071,2560,1,
9409,2345,3,ED
9409,2345,7,"ED ""blank page"""
9409,9987,6,CG
9409,4483,1,"Original Picture, SD"
9409,9980,1,SD
9409,1523,3,
9409,5807,1,"Original Picture, SD"
9409,1078,6,Movie
9409,9993,5,
9409,9995,7,"OP ""Unmei no Kagi"""
9409,9995,6,OP Lyrics
9409,9986,6,CG
9409,13364,2,
9409,9979,1,
9409,1630,7,"Alternate OP ""Key of Destiny"""
9409,9982,6,Script
9409,9978,1,
9409,5907,6,ED Lyrics
9409,9983,6,Script
9409,6127,3,OP
9459,8511,1,
9459,8512,1,
9459,8513,2,Screenplay and Revised Draft
9678,7163,3,
9678,515,3,
9678,6925,3,
9678,12571,5,"Oliver, Charles, Keith"
9678,12570,5,"Rose, Richard, Stella, Meryl, Miguel, Julie, Zel, Caleb"
9678,13280,5,Nina
9678,12573,5,"Hsiao-Lan, Jeanne"
9678,6926,3,
9678,1827,3,
9678,13273,7,"OP ""Brand New Way, Broadway"", ED ""Conductor"""
9678,12572,5,"Wayne, Cyrus, Amanda, Toratsugu"
9678,11834,3,
9678,26,2,
9678,26,5,"Claudia, Wang, Alfred, Maurice, James, Tequilla, Jeanne (old), Wayne (old)"
9678,26,4,
9678,26,1,
9678,7070,3,
9678,12568,5,"Leo, Philip, Meijiu, Alan, Gabriel, Meixue"
9678,4163,6,OP Movie
