vn_id,staff_id,position,note
1617,1085,staff,"ED ""crystallize"" lyrics"
1617,1234,art,Kumonomi Misora and Karin
1617,1235,art,
1617,1238,scenario,
1617,1238,director,
1617,2063,scenario,
1617,2066,staff,"Producer, Second OP lyrics"
1617,2236,music,"Second OP & ED ""crystallize"""
1617,2901,music,"ED ""TOMODACHI"" arrangement"
1617,2920,art,
1617,3155,scenario,Assistant writer
1617,3288,scenario,Assistant writer
1617,3399,scenario,Assistant writer
1617,3565,music,"ED ""TOMODACHI"" composition"
1617,3617,music,"First OP composition, lyrics"
1617,3617,songs,"First OP ""Fly High!"""
1617,4407,music,Insert song
1617,5217,songs,"Insert song ""DEAR MY FRIEND"""
1617,5217,staff,Insert song lyrics
1617,5763,scenario,Assistant writer
1617,16333,staff,Insert song lyrics
1618,1279,art,
1618,1332,music,
1618,3877,scenario,
1618,4279,art,
1618,5930,songs,"OP ""Heart no Bell wa ringringring"""
1618,15021,scenario,
1619,3468,scenario,
1619,5930,songs,"OP ""Koi no Shohousen"""
1619,9274,music,
1620,105,songs,"OP ""Chiccha na Koi"" and ED ""Que Sera Sera"""
1620,3877,scenario,
1620,3877,music,Lyrics for OP and ED
1620,4279,art,
1621,10692,chardesign,
1621,10692,art,
1621,10693,scenario,
1621,10693,director,
1621,10694,scenario,
1622,5777,chardesign,
1622,5777,art,
1625,1055,chardesign,
1625,1055,art,
1625,1556,songs,"OP ""Natsu no Kodou"", ED ""Shiawasena Mirai e"""
1625,2092,scenario,
1625,2580,music,BGM
1625,7795,director,
1626,6407,scenario,
1626,6724,chardesign,
1626,6724,art,
1627,1393,songs,"ED ""Kiseki no Hikari"""
1627,2122,songs,"OP ""Sekai de Hitotsu no Omamori"""
1627,3194,scenario,
1627,4081,scenario,
1627,5045,scenario,
1627,11908,art,
1629,131,music,"Arrangement for DS ED ""Yokogao ~Watashi no Shinanai Sakura~"""
1629,4702,scenario,
1629,4898,chardesign,
1629,4898,art,
1629,10305,music,"Lyrics for PS2 OP ""Koi ni Ochite"", DS OP ""Ima Demo Anata ga"", DS ED ""Yokogao ~Watashi no Shinanai Sakura~"", PS3 OP ""Hotaru"", PS3 ED ""Shunkan"", PSP OP ""Kimi ga Te wo Nobasu Saki ni"""
1629,10305,songs,"PS2 OP ""Koi ni Ochite"", DS OP ""Ima Demo Anata ga"", DS ED ""Yokogao ~Watashi no Shinanai Sakura~"", PS3 OP ""Hotaru"", PS3 ED ""Shunkan"", PSP OP ""Kimi ga Te wo Nobasu Saki ni"", PS Vita OP ''Aki Fuurin''"
1630,1433,art,
1630,1434,scenario,
1631,1433,chardesign,
1631,1433,art,
1631,1434,scenario,
1631,3355,music,
1632,1433,art,
1632,4710,scenario,
1633,12664,scenario,
1634,1701,scenario,
1634,1701,staff,"Planning, Script"
1634,2752,songs,"OP ""Ano Hi no Negai"", ED ""I wish"""
1634,2956,scenario,
1634,4159,music,
1634,6921,art,
1635,2118,songs,"OP ""-STANDUP★MYROCK-"""
1635,2553,chardesign,
1635,2553,art,
1635,3661,music,"Lyrics for OP ""-STANDUP★MYROCK-"""
1635,9207,songs,"OP ""-STANDUP★MYROCK-"""
1636,1747,scenario,Assistant writer
1636,2429,chardesign,
1636,2429,art,
1636,2903,music,OP
1636,3174,songs,"OP ""Yami ni Ochiru Namida"""
1636,5531,chardesign,
1636,5531,art,
1636,5802,scenario,
1636,6264,music,
1636,8582,chardesign,
1636,8582,art,
1636,13429,art,
1637,997,songs,"OP ""Domestic Love Magic"""
1637,4343,scenario,
1637,4364,scenario,
1637,4460,scenario,
1637,5618,art,
1638,5287,chardesign,
1638,5287,art,
1638,9666,director,
1638,9666,staff,Planning
1639,365,scenario,
1639,1747,scenario,Assistant writer
1639,1892,chardesign,
1639,1892,art,
1640,4698,chardesign,
1640,4698,art,
1640,4700,scenario,
1640,4701,scenario,
1640,11188,songs,"OP ""Walker"" and ED ""Orange"""
1640,14779,scenario,
1641,4698,chardesign,
1641,4698,art,
1641,11188,songs,"OP ""Princess Days!"" and ED ""Love and Peace"""
1642,2431,music,
1642,2475,scenario,
1642,5683,art,Uncredited
1642,15566,music,"OP, ED"
1643,3496,art,
1643,4325,scenario,
1643,17052,songs,"OP ""I Will~"""
1644,459,music,BGM
1644,2796,music,OP
1644,2796,songs,"OP Theme ""Kimi ni Onegai! Security"""
1644,3708,art,
1644,4710,scenario,~30% of scenario
1644,6101,scenario,
1644,6101,director,
1644,7716,scenario,
1644,7728,scenario,
1644,7731,art,
1644,7734,art,Assistant Artist
1644,7735,scenario,
1644,7736,staff,Demo movie
1644,7737,music,OP
1645,4901,chardesign,
1645,4901,art,
1645,5405,scenario,
1645,6650,music,"Arrangement for OP ""Due Destini"""
1645,11100,songs,"OP ""Due Destini"""
1646,385,art,
1646,455,songs,"Yuuno ED ""Haruka Kanata"""
1646,827,music,"OP & ED ""Perimeter"" composition and lyrics"
1646,1017,music,BGM
1646,1026,songs,"ED ""Perimeter"", 'Complete' OP ""Kakegae no Nai Omoi Zutto Isshoni Saku"""
1646,1026,staff,'Complete' OP lyrics
1646,1487,songs,"Chloe ED ""Blue Moon"""
1646,2478,songs,"Chisa ED ""Mind Loop"", Insert song ""Aoi Hoshi"""
1646,2501,scenario,Ririsu's route
1646,2501,staff,Scenario direction
1646,2696,songs,"Rein ED ""Rainbow Highway"""
1646,2879,scenario,Yuuno's route
1646,4447,scenario,Rein's route
1646,5157,songs,"Ririsu ED ""Candy Love"", Insert song ""Kimi no Koto"""
1646,5914,staff,'Complete' OP movie
1646,6283,songs,"OP ""Triangle Wave"", Insert song ""Wave!!"""
1646,6738,music,
1646,7500,scenario,Chisa's route
1646,8023,music,
1646,8024,music,
1646,8025,music,
1646,8632,art,
1646,17220,scenario,Chloe's route
1647,1058,art,
1647,1078,staff,Demo movie
1647,1606,scenario,
1648,502,songs,"Ace OP ""TRIANGLE LOVE"" and ED ""Never Ending!!"""
1648,1393,music,"Lyrics for Insert song ""little cheat"""
1648,1393,songs,"Insert song ""little cheat"" and ED ""Akaneiro no Sora, Kawa no Iro"""
1648,2639,art,
1648,4875,scenario,
1648,6567,scenario,
1648,12632,art,SD
1649,454,songs,"OP ""keep on going"", ED ""Together on Starry Night"""
1649,458,scenario,
1649,1332,music,Songs
1649,1613,songs,"Insert song ""Reincarnation Shinsengumi!"""
1649,2745,chardesign,
1649,2745,art,
1649,3403,scenario,
1649,4868,scenario,
1649,5022,music,ED
1649,5626,staff,OP & ED Movies
1649,5751,music,Insert song
1649,6009,music,OP
1650,1746,songs,"OP ""Ocha ni Omajinai"""
1650,2486,scenario,
1650,2876,art,
1650,3613,scenario,
1650,5596,scenario,
1650,5596,staff,Plan arrangement
1651,1844,music,BGM
1651,2363,songs,"OP ""spira armor"""
1651,2432,art,Assistant artist
1651,2860,scenario,
1651,2861,scenario,Assistant writer
1651,3352,chardesign,
1651,3352,art,
1651,3699,chardesign,
1651,3699,art,
1651,3803,staff,Latin language assistance
1651,4207,staff,OP movie
1651,6676,chardesign,
1651,6676,art,
1651,7023,staff,Script
1651,7243,art,Assistant artist
1651,7711,scenario,Assistant writer
1651,10531,staff,Producer
1651,13353,director,
1651,15659,scenario,Assistant writer
1651,15659,staff,Script
1652,202,songs,"OP ""Lesson"""
1652,1827,music,OP
1652,3708,chardesign,
1652,3708,art,
1652,5407,staff,OP lyrics
1652,10693,scenario,
1652,10693,director,
1652,10694,scenario,
1653,760,songs,"OP ""Kill the World"", Insert song ""Eternal Kiss"""
1653,1660,scenario,
1653,1667,chardesign,
1653,1667,art,
1653,2242,music,
1654,6659,scenario,
1655,366,staff,Setting concept
1655,1523,music,
1655,3925,scenario,
1655,4483,art,
1655,4603,scenario,
1655,4605,scenario,
1655,5807,art,
1655,6265,songs,"OP ""wane ~Watashi no Kakera~"""
1655,8715,scenario,
1655,8715,director,
1655,8715,staff,Game design
1656,2164,music,"OP, BGM"
1656,3171,songs,"OP ""Kamisama no Ringo"""
1656,5680,scenario,
1656,8472,art,
1657,694,music,"OP, ED composition"
1657,694,songs,"OP ""White Crystal"", ED ""Memoria"""
1657,746,music,BGM
1657,1333,music,OP arrangement
1657,2442,scenario,
1657,4729,chardesign,
1657,4729,art,
1657,6025,music,ED arrangement
1657,6793,staff,"Planning, draft, lyrics"
1657,13656,chardesign,
1657,13656,art,
1658,1078,staff,OP movie
1658,3935,scenario,
1658,4483,chardesign,
1658,4483,art,
1658,4603,scenario,
1658,4603,director,
1658,4605,scenario,
1658,6263,music,OP
1658,11647,songs,"OP ""DIVE"""
1658,11647,staff,OP lyrics
1659,3081,scenario,
1659,5777,art,
1659,7922,art,
1659,9004,art,
1659,21593,art,
1660,185,songs,"OP ""Le baiser de L'ange -Tenshi no Kuchizuke-"""
1660,185,staff,OP lyrics
1660,746,music,
1660,953,scenario,
1660,2967,chardesign,
1660,2967,art,
1660,6547,music,OP
1661,386,music,
1661,454,songs,"PC OP ""It's show time"", PC ED ""Melody Time"""
1661,719,music,
1661,984,music,
1661,1023,music,
1661,1063,scenario,
1661,1867,music,
1661,2442,scenario,
1661,2757,music,
1661,2791,scenario,
1661,2901,music,PC OP & ED
1661,3565,music,
1661,4163,staff,OP movie
1661,5938,music,
1661,6294,scenario,
1661,6295,staff,PC ED lyrics
1661,7332,staff,PC OP lyrics
1661,12654,chardesign,
1662,454,songs,"OP ""Na-i-sho no Koi"""
1662,2605,staff,OP lyrics
1662,3025,chardesign,
1662,3025,art,
1662,3462,music,OP
1662,3585,music,BGM
1662,3815,scenario,
1662,3817,scenario,Midori's route
1662,11575,scenario,
1663,1746,songs,"ED ""Sweets parade"""
1663,1746,staff,ED lyrics
1663,2372,music,
1663,2631,songs,"OP ""Spoon Ippai no Yume"""
1663,3081,scenario,
1663,3723,art,
1663,4208,staff,Movie
1663,5165,music,"BGM, OP composition, ED composition & arrangement"
1663,6155,music,OP arrangement
1663,6160,scenario,
1663,7354,art,
1663,7918,staff,OP lyrics
1664,1783,music,
1664,3926,scenario,
1664,6657,chardesign,
1664,6657,art,
1664,6661,director,
1664,12301,music,
1665,454,songs,"OP ""Let's Go! Modulation"""
1665,1658,music,"BGM, OP & ED composition, arrangement, lyrics"
1665,3004,scenario,
1665,4450,scenario,
1665,5705,scenario,
1665,6170,art,
1665,22498,songs,"ED ""Staccato"""
1666,760,songs,"OP ""Yuuhi no Naka de Mita Kimi"""
1666,2734,songs,"ED ""Shashin"""
1666,2954,art,
1667,4597,scenario,
1667,5060,music,
1667,16793,art,
1668,5408,scenario,
1668,5412,scenario,
1669,3447,music,BGM
1669,3447,songs,"Insert song ""All right!"""
1669,4472,songs,"Insert song ""My Dear Friends"""
1669,4473,songs,"ED ""Natsu no Iro"""
1669,5766,chardesign,
1669,5766,art,
1669,7009,chardesign,
1669,7009,art,
1669,9467,art,
1669,11743,director,
1669,11743,staff,"Planning, producer"
1669,12889,art,
1669,14489,scenario,
1669,14492,art,SD
1669,22499,songs,"Insert song ""Yasashii Namida"""
1670,1613,songs,"OP ""Hakyou no Hitomi"""
1670,4684,art,
1670,6856,music,
1670,11219,art,
1670,17485,scenario,
1671,4056,music,
1671,4483,art,
1671,5807,art,
1671,6889,songs,"OP ""Slave Soul"""
1671,7728,scenario,
1671,8715,director,
1672,3171,songs,"OP ""Gold Bach no Ren'ai Yosou"""
1672,5680,scenario,
1672,8472,art,
1675,292,scenario,
1675,292,director,
1675,7927,scenario,Proofreading and Additional Screenwriting
1675,7928,chardesign,
1675,7929,art,Background Art
1675,7930,art,Background Art
1676,3102,scenario,
1676,4272,art,
1676,6661,director,
1677,1078,staff,Movies
1677,3420,scenario,
1677,4817,music,
1677,8418,art,
1677,10103,songs,"OP ""Yumemiru Toshi"", ED ""Kimi to Iru Natsu"""
1677,16390,staff,Executive producer
1677,16778,staff,Scripting
1678,133,songs,"PS2 OP ""Climax HEAVEN"", PS2 ED ""BRAND NEW DAY"", PSP OP ""Burning Hurricane"" and PSP ED ""Made in Love"""
1678,643,songs,"PS2 OP ""Climax HEAVEN"", PS2 ED ""BRAND NEW DAY"", PSP OP ""Burning Hurricane"" and PSP ED ""Made in Love"""
1678,3952,chardesign,
1678,10751,scenario,
1678,10995,scenario,
1679,1433,chardesign,
1679,1433,art,
1680,2631,songs,"OP ""TANGENT"""
1680,3415,music,
1680,4139,scenario,
1680,4140,scenario,Sub
1680,4164,staff,OP Movie
1681,6921,art,
1682,17427,scenario,
1682,20432,chardesign,
1682,20432,art,
1682,20433,music,
1682,20437,director,
1683,4745,art,
1683,4746,scenario,
1684,4746,scenario,
1684,12158,art,
1685,3572,scenario,
1685,4745,art,
1686,993,scenario,
1686,4554,art,
1687,540,scenario,
1687,540,staff,Character Settings
1687,827,music,
1687,959,music,
1687,7438,scenario,
1687,7438,staff,"Plot, setting"
1687,9644,songs,"OP ""LOVE★Drivin'"" (as Baby Pop)"
1687,15066,art,
1688,3027,chardesign,
1688,3027,director,Animation direction
1688,3666,scenario,
1688,3667,director,
1688,6135,music,
1689,3027,chardesign,
1689,3027,director,Animation direction
1689,3666,scenario,
1689,3667,director,
1689,6135,music,
1690,3027,chardesign,
1690,3027,director,Animation direction
1690,3666,scenario,
1690,3667,director,
1690,6135,music,
1690,14839,scenario,
1691,502,songs,"OP ""Anata wa Kawaii Chichi Fechi"""
1691,1021,music,BGM
1691,2092,scenario,
1691,4814,art,
1691,5371,music,"OP ""Anata wa Kawaii Chichi Fechi"""
1691,8932,staff,OP lyrics
1692,3027,chardesign,
1692,3027,director,Animation direction
1692,3666,scenario,
1692,3667,director,
1692,6135,music,
1693,3027,chardesign,
1693,3027,director,Animation direction
1693,3666,scenario,
1693,3667,director,
1693,6135,music,
1694,3027,chardesign,
1694,3027,director,Animation direction
1694,3666,scenario,
1694,3667,director,
1694,6135,music,
1695,1582,art,
1695,11514,scenario,
1696,4137,scenario,
1696,6629,art,
1696,7432,music,
1697,1078,staff,Demo Movie
1697,1263,scenario,
1697,1339,director,
1697,1339,staff,"Planning, Project"
1697,4167,art,
1698,994,staff,Graphic
1698,995,director,
1698,1078,staff,Demo movie
1698,1263,scenario,
1698,1263,staff,Original Draft
1698,1339,director,
1698,1339,staff,Planning
1698,1828,art,
1699,1669,art,male characters
1699,1889,music,BGM
1699,1894,scenario,
1699,2347,art,
1699,2347,songs,"OP ""True Love"""
1699,8302,music,"OP composition, arrangement"
1699,13336,music,OP lyrics
1700,4597,scenario,
1700,5060,music,
1700,16793,art,
1702,3746,chardesign,
1702,3746,art,
1703,1747,scenario,
1703,1827,music,
1703,7714,art,
1703,9180,director,
1704,1118,scenario,
1704,3102,scenario,
1704,3774,scenario,
1704,5083,art,
1705,995,director,
1705,1078,staff,Demo movie
1705,1145,staff,"Planning, project"
1705,1277,director,
1705,1277,staff,"Planning, project"
1705,3815,scenario,
1705,4171,art,
1706,202,songs,"OP ""Souten no Kanata"" and ED ""Kanata e no Michi"""
1706,4891,chardesign,
1706,4891,art,
1706,4892,chardesign,
1706,4892,art,
1706,5406,scenario,
1707,2020,scenario,
1707,4702,scenario,
1707,4898,chardesign,
1707,4898,art,
1707,5009,scenario,
1707,10305,music,"PS2 OP ""Mizufusen"", PS2 ED ""Anata ga Watashi no Hoho ni Fureru Toki"", DS OP ""Tomadoi"", DS ED ""Yasurageru Basho"""
1707,10305,songs,"PS2 OP ""Mizufusen"", PS2 ED ""Anata ga Watashi no Hoho ni Fureru Toki"", DS OP ""Tomadoi"", DS ED ""Yasurageru Basho"""
1707,13568,scenario,
1707,13568,staff,Scenario supervision
1708,104,songs,"Insert song ""Ai no Sora"" and ED ""Love Song Utao!"""
1708,1109,songs,"ED ""BELIEVE"" (as yozurino*), Insert songs ""Da Capo ~Dai-ni Botan no Chikai~"" and ""Dream ~The other side~"""
1708,1332,music,
1708,1866,chardesign,
1708,2055,art,Kotori Love Ex P
1708,2060,chardesign,
1708,2379,songs,"OP ""IF: Kono Sekai de"", ED ""BELIEVE"" (as yozurino*)"
1708,2836,chardesign,
1708,2845,chardesign,
1708,7437,songs,"PC OP ""Tokimeki Bouquet"""
1709,889,songs,"OP ""Puru moe Angel"""
1709,2363,songs,"OP ""Puru moe Angel"""
1709,3407,scenario,
1709,3699,chardesign,
1709,3699,art,
1709,4756,scenario,
1709,4757,songs,"OP ""Puru moe Angel"""
1709,8075,music,"OP composition, arrangement"
1709,8928,staff,OP lyrics
1709,16015,music,OP production
1710,742,songs,"OP ""wind of memory ~Kioku no Kaze~"""
1710,742,staff,ED lyrics
1710,1453,scenario,Akane's route
1710,2244,music,
1710,2486,scenario,
1710,2486,staff,Scenario supervision
1710,4797,chardesign,
1710,4797,art,
1710,6603,music,ED composition and arrangement
1710,6607,songs,"ED ""spillage"""
1710,19192,scenario,
1710,21537,scenario,
1710,25837,scenario,
1711,995,director,
1711,1078,staff,Demo movie
1711,1081,music,
1711,1145,staff,Graphic
1711,1277,scenario,
1711,1277,director,
1711,1277,staff,Planning
1711,2624,art,
1712,457,scenario,
1712,3023,art,
1713,4702,scenario,
1713,4898,chardesign,
1713,4898,art,
1713,10305,music,"OP ""Kono Shiroi Yuki to"""
1713,10305,songs,"OP ""Kono Shiroi Yuki to"""
1714,742,songs,"OP ""fickle"""
1714,742,staff,OP lyrics
1714,1022,music,
1714,2243,music,OP
1714,4109,chardesign,"Miharu, Iori, Saki-chan"
1714,4109,art,Also SD artist
1714,6130,staff,Movie
1714,6260,scenario,
1714,7264,art,
1714,16573,scenario,
1715,1333,staff,PSV ED arrangement
1715,3663,music,BGM (Vita ver.)
1715,3939,music,PSV ED
1715,3940,staff,3DS ED arrangement
1715,4777,scenario,
1715,4893,art,Additional graphics
1715,4898,chardesign,
1715,4898,art,
1715,4904,scenario,Small part of scenario
1715,4909,scenario,Scenario director
1715,4910,scenario,
1715,4912,scenario,
1715,5002,music,"PSV OP | Kaze no Shou OP, ED | Hana no Shou OP, ED | PS4 OP"
1715,5405,scenario,
1715,7313,staff,"Kaze no Shou OP, ED | Hana no Shou OP, ED | PS4 OP arrangement"
1715,8583,music,PSP ED
1715,10705,songs,"PS2 OP, ED | PSP OP, ED | DS OP, ED | PS3 OP, ED | 3DS OP, ED; also ED composition and lyrics | PSV OP, ED | Kaze no Shou OP, ED | Hana no Shou OP, ED | PS4 OP"
1715,13704,staff,"PSP ED | DS ED | PS3 OP, ED, PS3 Zuisouroku ED | 3DS OP | PSV OP, ED | iOS, Android OP lyrics"
1715,13705,music,"PSP OP | DS OP | iOS, Android OP"
1715,13713,staff,"Kaze no Shou OP, ED | Hana no Shou OP, ED | PS4 OP lyrics"
1715,13718,music,"DS ED | PS3 OP, ED, PS3 Zuisouroku ED; also PSV OP arrangement"
1715,13719,staff,"iOS, Android OP arrangement"
1716,3015,scenario,
1716,3496,chardesign,
1716,3496,art,
1716,4637,scenario,
1716,4638,music,
1716,4639,songs,"Theme song ""Ranbu"""
1716,4781,staff,"Planning, Game Design, Script"
1716,5070,scenario,Rape h-scene (yokai impregnation)
1716,8098,scenario,
1717,719,songs,"Remake OP ""Akai Shirube"""
1717,3496,chardesign,
1717,3496,art,
1717,4638,music,"BGM, Original OP composition"
1717,4639,songs,"Original OP ""Manjushage"""
1717,4639,staff,Original OP lyrics
1717,4781,director,
1717,4781,staff,"Planning, game design, programming"
1717,5749,staff,Remake OP movie
1717,8098,scenario,
1717,12057,music,"BGM, Remake OP production"
1717,12890,music,"Remake OP composition, arrangement, lyrics"
1719,759,music,
1719,2058,scenario,
1719,2058,director,
1719,4894,chardesign,
1719,4894,art,+Art Direction
1719,8177,music,
1719,14552,art,
1719,14561,scenario,
1719,14562,scenario,
1719,14563,art,
1719,14564,art,
1719,14565,art,
1719,14566,music,
1720,3343,chardesign,
1720,3343,art,
1720,5551,music,
1720,8416,scenario,
1720,12067,scenario,
1721,189,songs,"OP ""Awadaccha☆Panikuri Vanilla"""
1721,14670,scenario,
1721,16775,art,
1722,2605,songs,"OP ""Mitsumete Itai"", ED ""Te wo Tsunagi Nagara"""
1722,2872,chardesign,
1722,2872,art,
1722,2873,art,
1722,2874,scenario,
1722,5075,music,
1722,7893,scenario,
1722,8199,music,ED
1722,8811,director,
1723,1240,staff,Producer
1723,1241,art,Movement map CG
1723,1241,staff,Producer
1723,1242,scenario,
1723,1242,staff,"Game design, SF historical investigation, foreign character production"
1723,1253,staff,CG coloring cooperation
1723,6425,staff,"Option arms, foreign character production"
1723,8599,chardesign,
1723,8599,art,
1723,9234,staff,CG coloring cooperation
1723,9654,staff,Special technique naming
1723,9662,music,
1723,9732,art,CG part-time
1723,10190,staff,PR
1723,10218,staff,CG coloring
1723,11141,staff,Program
1723,13819,staff,"Program basic system design, technical cooperation"
1723,13904,art,Background
1723,13906,art,CG part-time
1723,13908,chardesign,Mech design
1723,13909,art,Background
1723,13915,staff,"CG total activity, CG coloring"
1723,13923,staff,CG coloring assistant
1723,13924,staff,CG coloring
1724,3081,scenario,
1724,3703,scenario,
1724,3980,music,
1724,4433,scenario,
1724,4457,scenario,
1724,4475,songs,"OP ""Taboo"""
1724,5533,music,OP
1724,5683,art,
1724,7445,scenario,
1724,12360,director,
1726,105,songs,"OP ""Reach for"""
1726,1400,music,BGM
1726,1584,chardesign,
1726,1584,art,
1726,1781,music,OP
1726,4355,art,SD
1726,5585,staff,Movie
1726,6228,staff,Executive Producer
1726,7156,music,"OP composition, arrangement, lyrics"
1726,7258,staff,Audio Production
1726,10615,director,
1727,4349,art,
1727,9334,scenario,
1727,11703,songs,"OP ""2 x 4! Hitotsu Yane no Shita de"" and ED ""Miki House de Choushoku wo"""
1728,105,songs,"OP ""Ha.Lu."""
1728,2633,music,"BGM, OP"
1728,4151,scenario,
1728,9465,art,
1729,1198,scenario,
1729,4057,scenario,
1729,7632,director,
1729,7632,art,
1729,9192,music,
1730,4057,scenario,
1730,6171,scenario,
1730,7632,art,
1730,9192,music,
1731,79,songs,"ED ""like a rain"""
1731,454,songs,"OP ""=Suki"""
